instant_x,dteday,season_x,yr_x,mnth_x,hr,holiday_x,weekday_x,workingday_x,weathersit_x,temp_x,atemp_x,hum_x,windspeed_x,casual_x,registered_x,cnt_x,hr_formated,instant_y,season_y,yr_y,mnth_y,holiday_y,weekday_y,workingday_y,weathersit_y,temp_y,atemp_y,hum_y,windspeed_y,casual_y,registered_y,cnt_y,temp_category
1686,2011-03-15,Spring,2011,March,20,False,Tuesday,True,Mist/Cloudy,13.940000000000001,15.909999999999998,71.0,19.0012,9,79,88,20:00,74,Spring,2011,March,False,Tuesday,True,Mist/Cloudy,13.013031,15.908900000000001,65.5652,12.348703,289,1767,2056,Sejuk
1687,2011-03-15,Spring,2011,March,21,False,Tuesday,True,Light Rain/Snow,13.120000000000001,16.665,81.0,7.0015,2,53,55,21:00,74,Spring,2011,March,False,Tuesday,True,Mist/Cloudy,13.013031,15.908900000000001,65.5652,12.348703,289,1767,2056,Sejuk
1688,2011-03-15,Spring,2011,March,22,False,Tuesday,True,Mist/Cloudy,13.120000000000001,15.909999999999998,87.0,11.0014,1,20,21,22:00,74,Spring,2011,March,False,Tuesday,True,Mist/Cloudy,13.013031,15.908900000000001,65.5652,12.348703,289,1767,2056,Sejuk
1689,2011-03-15,Spring,2011,March,23,False,Tuesday,True,Mist/Cloudy,13.120000000000001,15.909999999999998,87.0,11.0014,1,17,18,23:00,74,Spring,2011,March,False,Tuesday,True,Mist/Cloudy,13.013031,15.908900000000001,65.5652,12.348703,289,1767,2056,Sejuk
1690,2011-03-16,Spring,2011,March,0,False,Wednesday,True,Light Rain/Snow,12.299999999999999,14.395,93.0,16.997899999999998,0,8,8,00:00,75,Spring,2011,March,False,Wednesday,True,Mist/Cloudy,14.973897000000001,18.3465,77.65220000000001,13.608839,321,1871,2192,Sejuk
1691,2011-03-16,Spring,2011,March,1,False,Wednesday,True,Light Rain/Snow,12.299999999999999,13.635,100.0,19.999499999999998,1,2,3,01:00,75,Spring,2011,March,False,Wednesday,True,Mist/Cloudy,14.973897000000001,18.3465,77.65220000000001,13.608839,321,1871,2192,Sejuk
1692,2011-03-16,Spring,2011,March,3,False,Wednesday,True,Mist/Cloudy,11.48,13.635,100.0,15.001299999999999,1,2,3,03:00,75,Spring,2011,March,False,Wednesday,True,Mist/Cloudy,14.973897000000001,18.3465,77.65220000000001,13.608839,321,1871,2192,Sejuk
1693,2011-03-16,Spring,2011,March,4,False,Wednesday,True,Mist/Cloudy,12.299999999999999,15.15,93.0,11.0014,0,1,1,04:00,75,Spring,2011,March,False,Wednesday,True,Mist/Cloudy,14.973897000000001,18.3465,77.65220000000001,13.608839,321,1871,2192,Sejuk
1694,2011-03-16,Spring,2011,March,5,False,Wednesday,True,Mist/Cloudy,12.299999999999999,15.909999999999998,93.0,7.0015,0,3,3,05:00,75,Spring,2011,March,False,Wednesday,True,Mist/Cloudy,14.973897000000001,18.3465,77.65220000000001,13.608839,321,1871,2192,Sejuk
1695,2011-03-16,Spring,2011,March,6,False,Wednesday,True,Mist/Cloudy,12.299999999999999,15.909999999999998,93.0,7.0015,1,30,31,06:00,75,Spring,2011,March,False,Wednesday,True,Mist/Cloudy,14.973897000000001,18.3465,77.65220000000001,13.608839,321,1871,2192,Sejuk
1696,2011-03-16,Spring,2011,March,7,False,Wednesday,True,Mist/Cloudy,12.299999999999999,14.395,93.0,12.998000000000001,10,101,111,07:00,75,Spring,2011,March,False,Wednesday,True,Mist/Cloudy,14.973897000000001,18.3465,77.65220000000001,13.608839,321,1871,2192,Sejuk
1697,2011-03-16,Spring,2011,March,8,False,Wednesday,True,Mist/Cloudy,13.120000000000001,15.909999999999998,93.0,0.0,26,227,253,08:00,75,Spring,2011,March,False,Wednesday,True,Mist/Cloudy,14.973897000000001,18.3465,77.65220000000001,13.608839,321,1871,2192,Sejuk
1698,2011-03-16,Spring,2011,March,9,False,Wednesday,True,Mist/Cloudy,13.120000000000001,16.665,93.0,8.9981,10,144,154,09:00,75,Spring,2011,March,False,Wednesday,True,Mist/Cloudy,14.973897000000001,18.3465,77.65220000000001,13.608839,321,1871,2192,Sejuk
1699,2011-03-16,Spring,2011,March,10,False,Wednesday,True,Mist/Cloudy,14.76,17.424999999999997,81.0,11.0014,19,49,68,10:00,75,Spring,2011,March,False,Wednesday,True,Mist/Cloudy,14.973897000000001,18.3465,77.65220000000001,13.608839,321,1871,2192,Sejuk
1700,2011-03-16,Spring,2011,March,11,False,Wednesday,True,Mist/Cloudy,14.76,17.424999999999997,81.0,8.9981,13,62,75,11:00,75,Spring,2011,March,False,Wednesday,True,Mist/Cloudy,14.973897000000001,18.3465,77.65220000000001,13.608839,321,1871,2192,Sejuk
1701,2011-03-16,Spring,2011,March,12,False,Wednesday,True,Mist/Cloudy,16.400000000000002,20.455000000000002,71.0,7.0015,23,65,88,12:00,75,Spring,2011,March,False,Wednesday,True,Mist/Cloudy,14.973897000000001,18.3465,77.65220000000001,13.608839,321,1871,2192,Sejuk
1702,2011-03-16,Spring,2011,March,13,False,Wednesday,True,Mist/Cloudy,16.400000000000002,20.455000000000002,76.0,8.9981,18,81,99,13:00,75,Spring,2011,March,False,Wednesday,True,Mist/Cloudy,14.973897000000001,18.3465,77.65220000000001,13.608839,321,1871,2192,Sejuk
1703,2011-03-16,Spring,2011,March,14,False,Wednesday,True,Mist/Cloudy,16.400000000000002,20.455000000000002,76.0,15.001299999999999,33,67,100,14:00,75,Spring,2011,March,False,Wednesday,True,Mist/Cloudy,14.973897000000001,18.3465,77.65220000000001,13.608839,321,1871,2192,Sejuk
1704,2011-03-16,Spring,2011,March,15,False,Wednesday,True,Mist/Cloudy,16.400000000000002,20.455000000000002,76.0,16.997899999999998,22,79,101,15:00,75,Spring,2011,March,False,Wednesday,True,Mist/Cloudy,14.973897000000001,18.3465,77.65220000000001,13.608839,321,1871,2192,Sejuk
1705,2011-03-16,Spring,2011,March,16,False,Wednesday,True,Mist/Cloudy,16.400000000000002,20.455000000000002,76.0,11.0014,30,121,151,16:00,75,Spring,2011,March,False,Wednesday,True,Mist/Cloudy,14.973897000000001,18.3465,77.65220000000001,13.608839,321,1871,2192,Sejuk
1706,2011-03-16,Spring,2011,March,17,False,Wednesday,True,Mist/Cloudy,18.04,21.97,54.0,19.999499999999998,37,216,253,17:00,75,Spring,2011,March,False,Wednesday,True,Mist/Cloudy,14.973897000000001,18.3465,77.65220000000001,13.608839,321,1871,2192,Sejuk
1707,2011-03-16,Spring,2011,March,18,False,Wednesday,True,Mist/Cloudy,18.04,21.97,54.0,15.001299999999999,26,211,237,18:00,75,Spring,2011,March,False,Wednesday,True,Mist/Cloudy,14.973897000000001,18.3465,77.65220000000001,13.608839,321,1871,2192,Sejuk
1708,2011-03-16,Spring,2011,March,19,False,Wednesday,True,Mist/Cloudy,18.04,21.97,51.0,22.0028,18,150,168,19:00,75,Spring,2011,March,False,Wednesday,True,Mist/Cloudy,14.973897000000001,18.3465,77.65220000000001,13.608839,321,1871,2192,Sejuk
1709,2011-03-16,Spring,2011,March,20,False,Wednesday,True,Mist/Cloudy,17.22,21.21,54.0,19.999499999999998,10,111,121,20:00,75,Spring,2011,March,False,Wednesday,True,Mist/Cloudy,14.973897000000001,18.3465,77.65220000000001,13.608839,321,1871,2192,Sejuk
1710,2011-03-16,Spring,2011,March,21,False,Wednesday,True,Mist/Cloudy,17.22,21.21,57.99999999999999,19.0012,3,75,78,21:00,75,Spring,2011,March,False,Wednesday,True,Mist/Cloudy,14.973897000000001,18.3465,77.65220000000001,13.608839,321,1871,2192,Sejuk
1711,2011-03-16,Spring,2011,March,22,False,Wednesday,True,Mist/Cloudy,16.400000000000002,20.455000000000002,62.0,26.0027,11,48,59,22:00,75,Spring,2011,March,False,Wednesday,True,Mist/Cloudy,14.973897000000001,18.3465,77.65220000000001,13.608839,321,1871,2192,Sejuk
1712,2011-03-16,Spring,2011,March,23,False,Wednesday,True,Clear,16.400000000000002,20.455000000000002,65.0,12.998000000000001,9,18,27,23:00,75,Spring,2011,March,False,Wednesday,True,Mist/Cloudy,14.973897000000001,18.3465,77.65220000000001,13.608839,321,1871,2192,Sejuk
1713,2011-03-17,Spring,2011,March,0,False,Thursdady,True,Clear,15.58,19.695,66.0,16.997899999999998,4,19,23,00:00,76,Spring,2011,March,False,Thursdady,True,Clear,17.015,20.51665,60.291700000000006,14.041792999999998,424,2320,2744,Sejuk
1714,2011-03-17,Spring,2011,March,1,False,Thursdady,True,Clear,14.76,17.424999999999997,71.0,15.001299999999999,1,11,12,01:00,76,Spring,2011,March,False,Thursdady,True,Clear,17.015,20.51665,60.291700000000006,14.041792999999998,424,2320,2744,Sejuk
1715,2011-03-17,Spring,2011,March,2,False,Thursdady,True,Clear,13.940000000000001,15.15,71.0,19.999499999999998,3,5,8,02:00,76,Spring,2011,March,False,Thursdady,True,Clear,17.015,20.51665,60.291700000000006,14.041792999999998,424,2320,2744,Sejuk
1716,2011-03-17,Spring,2011,March,3,False,Thursdady,True,Clear,13.940000000000001,16.665,66.0,11.0014,1,1,2,03:00,76,Spring,2011,March,False,Thursdady,True,Clear,17.015,20.51665,60.291700000000006,14.041792999999998,424,2320,2744,Sejuk
1717,2011-03-17,Spring,2011,March,4,False,Thursdady,True,Clear,13.940000000000001,16.665,71.0,12.998000000000001,0,3,3,04:00,76,Spring,2011,March,False,Thursdady,True,Clear,17.015,20.51665,60.291700000000006,14.041792999999998,424,2320,2744,Sejuk
1718,2011-03-17,Spring,2011,March,5,False,Thursdady,True,Clear,13.120000000000001,16.665,76.0,7.0015,0,13,13,05:00,76,Spring,2011,March,False,Thursdady,True,Clear,17.015,20.51665,60.291700000000006,14.041792999999998,424,2320,2744,Sejuk
1719,2011-03-17,Spring,2011,March,6,False,Thursdady,True,Clear,13.120000000000001,15.909999999999998,76.0,12.998000000000001,4,47,51,06:00,76,Spring,2011,March,False,Thursdady,True,Clear,17.015,20.51665,60.291700000000006,14.041792999999998,424,2320,2744,Sejuk
1720,2011-03-17,Spring,2011,March,7,False,Thursdady,True,Clear,13.120000000000001,16.665,76.0,8.9981,12,128,140,07:00,76,Spring,2011,March,False,Thursdady,True,Clear,17.015,20.51665,60.291700000000006,14.041792999999998,424,2320,2744,Sejuk
1721,2011-03-17,Spring,2011,March,8,False,Thursdady,True,Clear,14.76,17.424999999999997,66.0,8.9981,17,282,299,08:00,76,Spring,2011,March,False,Thursdady,True,Clear,17.015,20.51665,60.291700000000006,14.041792999999998,424,2320,2744,Sejuk
1722,2011-03-17,Spring,2011,March,9,False,Thursdady,True,Clear,16.400000000000002,20.455000000000002,62.0,16.997899999999998,23,162,185,09:00,76,Spring,2011,March,False,Thursdady,True,Clear,17.015,20.51665,60.291700000000006,14.041792999999998,424,2320,2744,Sejuk
1723,2011-03-17,Spring,2011,March,10,False,Thursdady,True,Clear,18.04,21.97,54.0,22.0028,9,69,78,10:00,76,Spring,2011,March,False,Thursdady,True,Clear,17.015,20.51665,60.291700000000006,14.041792999999998,424,2320,2744,Sejuk
1724,2011-03-17,Spring,2011,March,11,False,Thursdady,True,Clear,18.04,21.97,54.0,19.0012,20,66,86,11:00,76,Spring,2011,March,False,Thursdady,True,Clear,17.015,20.51665,60.291700000000006,14.041792999999998,424,2320,2744,Sejuk
1725,2011-03-17,Spring,2011,March,12,False,Thursdady,True,Clear,20.5,24.240000000000002,45.0,15.001299999999999,24,81,105,12:00,76,Spring,2011,March,False,Thursdady,True,Clear,17.015,20.51665,60.291700000000006,14.041792999999998,424,2320,2744,Sejuk
1726,2011-03-17,Spring,2011,March,13,False,Thursdady,True,Mist/Cloudy,21.32,25.0,42.0,6.0032,26,85,111,13:00,76,Spring,2011,March,False,Thursdady,True,Clear,17.015,20.51665,60.291700000000006,14.041792999999998,424,2320,2744,Sejuk
1727,2011-03-17,Spring,2011,March,14,False,Thursdady,True,Clear,20.5,24.240000000000002,45.0,7.0015,32,87,119,14:00,76,Spring,2011,March,False,Thursdady,True,Clear,17.015,20.51665,60.291700000000006,14.041792999999998,424,2320,2744,Sejuk
1728,2011-03-17,Spring,2011,March,15,False,Thursdady,True,Clear,21.32,25.0,42.0,16.997899999999998,30,95,125,15:00,76,Spring,2011,March,False,Thursdady,True,Clear,17.015,20.51665,60.291700000000006,14.041792999999998,424,2320,2744,Sejuk
1729,2011-03-17,Spring,2011,March,16,False,Thursdady,True,Clear,20.5,24.240000000000002,48.0,19.0012,34,108,142,16:00,76,Spring,2011,March,False,Thursdady,True,Clear,17.015,20.51665,60.291700000000006,14.041792999999998,424,2320,2744,Sejuk
1730,2011-03-17,Spring,2011,March,17,False,Thursdady,True,Clear,20.5,24.240000000000002,42.0,12.998000000000001,48,265,313,17:00,76,Spring,2011,March,False,Thursdady,True,Clear,17.015,20.51665,60.291700000000006,14.041792999999998,424,2320,2744,Sejuk
1731,2011-03-17,Spring,2011,March,18,False,Thursdady,True,Mist/Cloudy,18.86,22.725,59.0,11.0014,50,260,310,18:00,76,Spring,2011,March,False,Thursdady,True,Clear,17.015,20.51665,60.291700000000006,14.041792999999998,424,2320,2744,Sejuk
1732,2011-03-17,Spring,2011,March,19,False,Thursdady,True,Clear,18.04,21.97,57.99999999999999,12.998000000000001,18,189,207,19:00,76,Spring,2011,March,False,Thursdady,True,Clear,17.015,20.51665,60.291700000000006,14.041792999999998,424,2320,2744,Sejuk
1733,2011-03-17,Spring,2011,March,20,False,Thursdady,True,Clear,17.22,21.21,67.0,15.001299999999999,25,112,137,20:00,76,Spring,2011,March,False,Thursdady,True,Clear,17.015,20.51665,60.291700000000006,14.041792999999998,424,2320,2744,Sejuk
1734,2011-03-17,Spring,2011,March,21,False,Thursdady,True,Clear,17.22,21.21,62.0,15.001299999999999,19,119,138,21:00,76,Spring,2011,March,False,Thursdady,True,Clear,17.015,20.51665,60.291700000000006,14.041792999999998,424,2320,2744,Sejuk
1735,2011-03-17,Spring,2011,March,22,False,Thursdady,True,Clear,16.400000000000002,20.455000000000002,66.0,15.001299999999999,17,70,87,22:00,76,Spring,2011,March,False,Thursdady,True,Clear,17.015,20.51665,60.291700000000006,14.041792999999998,424,2320,2744,Sejuk
1736,2011-03-17,Spring,2011,March,23,False,Thursdady,True,Clear,17.22,21.21,62.0,19.0012,7,43,50,23:00,76,Spring,2011,March,False,Thursdady,True,Clear,17.015,20.51665,60.291700000000006,14.041792999999998,424,2320,2744,Sejuk
1737,2011-03-18,Spring,2011,March,0,False,Friday,True,Clear,17.22,21.21,57.99999999999999,19.0012,5,24,29,00:00,77,Spring,2011,March,False,Friday,True,Clear,22.14,26.35045,52.5217,15.478139,884,2355,3239,Hangat
1738,2011-03-18,Spring,2011,March,1,False,Friday,True,Clear,16.400000000000002,20.455000000000002,62.0,16.997899999999998,4,12,16,01:00,77,Spring,2011,March,False,Friday,True,Clear,22.14,26.35045,52.5217,15.478139,884,2355,3239,Hangat
1739,2011-03-18,Spring,2011,March,2,False,Friday,True,Clear,16.400000000000002,20.455000000000002,62.0,12.998000000000001,5,9,14,02:00,77,Spring,2011,March,False,Friday,True,Clear,22.14,26.35045,52.5217,15.478139,884,2355,3239,Hangat
1740,2011-03-18,Spring,2011,March,3,False,Friday,True,Clear,14.76,17.424999999999997,71.0,12.998000000000001,1,4,5,03:00,77,Spring,2011,March,False,Friday,True,Clear,22.14,26.35045,52.5217,15.478139,884,2355,3239,Hangat
1741,2011-03-18,Spring,2011,March,5,False,Friday,True,Clear,15.58,19.695,66.0,11.0014,2,8,10,05:00,77,Spring,2011,March,False,Friday,True,Clear,22.14,26.35045,52.5217,15.478139,884,2355,3239,Hangat
1742,2011-03-18,Spring,2011,March,6,False,Friday,True,Clear,16.400000000000002,20.455000000000002,66.0,12.998000000000001,1,35,36,06:00,77,Spring,2011,March,False,Friday,True,Clear,22.14,26.35045,52.5217,15.478139,884,2355,3239,Hangat
1743,2011-03-18,Spring,2011,March,7,False,Friday,True,Clear,16.400000000000002,20.455000000000002,66.0,12.998000000000001,11,112,123,07:00,77,Spring,2011,March,False,Friday,True,Clear,22.14,26.35045,52.5217,15.478139,884,2355,3239,Hangat
1744,2011-03-18,Spring,2011,March,8,False,Friday,True,Clear,17.22,21.21,67.0,16.997899999999998,24,256,280,08:00,77,Spring,2011,March,False,Friday,True,Clear,22.14,26.35045,52.5217,15.478139,884,2355,3239,Hangat
1745,2011-03-18,Spring,2011,March,9,False,Friday,True,Clear,18.86,22.725,63.0,15.001299999999999,18,192,210,09:00,77,Spring,2011,March,False,Friday,True,Clear,22.14,26.35045,52.5217,15.478139,884,2355,3239,Hangat
1746,2011-03-18,Spring,2011,March,10,False,Friday,True,Clear,21.32,25.0,53.0,19.0012,43,74,117,10:00,77,Spring,2011,March,False,Friday,True,Clear,22.14,26.35045,52.5217,15.478139,884,2355,3239,Hangat
1747,2011-03-18,Spring,2011,March,11,False,Friday,True,Clear,22.14,25.759999999999998,52.0,19.0012,55,104,159,11:00,77,Spring,2011,March,False,Friday,True,Clear,22.14,26.35045,52.5217,15.478139,884,2355,3239,Hangat
1748,2011-03-18,Spring,2011,March,12,False,Friday,True,Mist/Cloudy,22.96,26.515,49.0,23.9994,72,123,195,12:00,77,Spring,2011,March,False,Friday,True,Clear,22.14,26.35045,52.5217,15.478139,884,2355,3239,Hangat
1749,2011-03-18,Spring,2011,March,13,False,Friday,True,Clear,26.240000000000002,31.06,41.0,19.0012,57,118,175,13:00,77,Spring,2011,March,False,Friday,True,Clear,22.14,26.35045,52.5217,15.478139,884,2355,3239,Hangat
1750,2011-03-18,Spring,2011,March,14,False,Friday,True,Clear,27.060000000000002,31.06,39.0,16.997899999999998,71,103,174,14:00,77,Spring,2011,March,False,Friday,True,Clear,22.14,26.35045,52.5217,15.478139,884,2355,3239,Hangat
1751,2011-03-18,Spring,2011,March,15,False,Friday,True,Mist/Cloudy,27.880000000000003,31.819999999999997,39.0,23.9994,62,111,173,15:00,77,Spring,2011,March,False,Friday,True,Clear,22.14,26.35045,52.5217,15.478139,884,2355,3239,Hangat
1752,2011-03-18,Spring,2011,March,16,False,Friday,True,Clear,27.880000000000003,31.819999999999997,39.0,19.0012,67,137,204,16:00,77,Spring,2011,March,False,Friday,True,Clear,22.14,26.35045,52.5217,15.478139,884,2355,3239,Hangat
1753,2011-03-18,Spring,2011,March,17,False,Friday,True,Clear,28.7,31.819999999999997,37.0,22.0028,95,237,332,17:00,77,Spring,2011,March,False,Friday,True,Clear,22.14,26.35045,52.5217,15.478139,884,2355,3239,Hangat
1754,2011-03-18,Spring,2011,March,18,False,Friday,True,Clear,27.880000000000003,31.819999999999997,39.0,11.0014,84,247,331,18:00,77,Spring,2011,March,False,Friday,True,Clear,22.14,26.35045,52.5217,15.478139,884,2355,3239,Hangat
1755,2011-03-18,Spring,2011,March,19,False,Friday,True,Clear,27.060000000000002,31.06,44.0,8.9981,58,132,190,19:00,77,Spring,2011,March,False,Friday,True,Clear,22.14,26.35045,52.5217,15.478139,884,2355,3239,Hangat
1756,2011-03-18,Spring,2011,March,20,False,Friday,True,Clear,25.419999999999998,31.06,46.0,8.9981,46,103,149,20:00,77,Spring,2011,March,False,Friday,True,Clear,22.14,26.35045,52.5217,15.478139,884,2355,3239,Hangat
1757,2011-03-18,Spring,2011,March,21,False,Friday,True,Clear,25.419999999999998,31.06,46.0,7.0015,22,91,113,21:00,77,Spring,2011,March,False,Friday,True,Clear,22.14,26.35045,52.5217,15.478139,884,2355,3239,Hangat
1758,2011-03-18,Spring,2011,March,22,False,Friday,True,Clear,25.419999999999998,31.06,50.0,11.0014,55,63,118,22:00,77,Spring,2011,March,False,Friday,True,Clear,22.14,26.35045,52.5217,15.478139,884,2355,3239,Hangat
1759,2011-03-18,Spring,2011,March,23,False,Friday,True,Mist/Cloudy,24.599999999999998,31.06,53.0,15.001299999999999,26,60,86,23:00,77,Spring,2011,March,False,Friday,True,Clear,22.14,26.35045,52.5217,15.478139,884,2355,3239,Hangat
1760,2011-03-19,Spring,2011,March,0,False,Saturday,False,Mist/Cloudy,24.599999999999998,31.06,53.0,16.997899999999998,26,50,76,00:00,78,Spring,2011,March,False,Saturday,False,Clear,19.3725,23.32625,37.9167,24.667189,1424,1693,3117,Sejuk
1761,2011-03-19,Spring,2011,March,1,False,Saturday,False,Mist/Cloudy,23.779999999999998,27.275,46.0,23.9994,16,35,51,01:00,78,Spring,2011,March,False,Saturday,False,Clear,19.3725,23.32625,37.9167,24.667189,1424,1693,3117,Sejuk
1762,2011-03-19,Spring,2011,March,2,False,Saturday,False,Mist/Cloudy,22.96,26.515,43.0,15.001299999999999,5,20,25,02:00,78,Spring,2011,March,False,Saturday,False,Clear,19.3725,23.32625,37.9167,24.667189,1424,1693,3117,Sejuk
1763,2011-03-19,Spring,2011,March,3,False,Saturday,False,Mist/Cloudy,22.14,25.759999999999998,39.0,22.0028,1,7,8,03:00,78,Spring,2011,March,False,Saturday,False,Clear,19.3725,23.32625,37.9167,24.667189,1424,1693,3117,Sejuk
1764,2011-03-19,Spring,2011,March,4,False,Saturday,False,Clear,21.32,25.0,34.0,27.999299999999998,1,2,3,04:00,78,Spring,2011,March,False,Saturday,False,Clear,19.3725,23.32625,37.9167,24.667189,1424,1693,3117,Sejuk
1765,2011-03-19,Spring,2011,March,5,False,Saturday,False,Clear,21.32,25.0,34.0,27.999299999999998,0,2,2,05:00,78,Spring,2011,March,False,Saturday,False,Clear,19.3725,23.32625,37.9167,24.667189,1424,1693,3117,Sejuk
1766,2011-03-19,Spring,2011,March,6,False,Saturday,False,Clear,18.04,21.97,44.0,27.999299999999998,0,10,10,06:00,78,Spring,2011,March,False,Saturday,False,Clear,19.3725,23.32625,37.9167,24.667189,1424,1693,3117,Sejuk
1767,2011-03-19,Spring,2011,March,7,False,Saturday,False,Clear,16.400000000000002,20.455000000000002,50.0,22.0028,4,9,13,07:00,78,Spring,2011,March,False,Saturday,False,Clear,19.3725,23.32625,37.9167,24.667189,1424,1693,3117,Sejuk
1768,2011-03-19,Spring,2011,March,8,False,Saturday,False,Clear,17.22,21.21,47.0,32.9975,11,37,48,08:00,78,Spring,2011,March,False,Saturday,False,Clear,19.3725,23.32625,37.9167,24.667189,1424,1693,3117,Sejuk
